fishNum,species,PC1,PC2,PC3
LT001,lakeTrout,1.781348514899352,7.070530811834991,6.889130406159676
LT001,lakeTrout,15.269692514197326,8.818860359335238,2.3095378575250933
LT001,lakeTrout,-3.0446493893344413,12.62481722261828,-1.288129737854637
LT001,lakeTrout,-8.77520070532059,5.176938527593219,-7.919943889328206
LT001,lakeTrout,2.1691626460824054,10.638547629791322,-5.324281227049467
LT001,lakeTrout,3.423979795096428,10.6961095845544,-2.4043963871233967
LT001,lakeTrout,26.41135014646583,1.2134051660698812,-0.35341390998366884
LT001,lakeTrout,6.556013308495589,11.526096845188642,1.2298732218970196
LT001,lakeTrout,13.028413865188565,8.344517759868053,-1.056422816167432
LT001,lakeTrout,11.429881645236263,6.982748245111976,-2.9898598855920073
LT001,lakeTrout,12.469648341790647,7.636336871544522,-0.09018075527646907
LT001,lakeTrout,8.82188963672746,4.203811669043127,2.1554249098996294
LT001,lakeTrout,10.039137690519615,5.766036866767577,2.5450528818403875
LT001,lakeTrout,15.718538912518591,2.831932424319204,0.08670796935285152
LT001,lakeTrout,20.692965492922774,-1.1431471057717348,-0.5096930085796132
LT001,lakeTrout,18.70977246826857,-1.4995937189775574,2.077413141935342
LT001,lakeTrout,-13.878280990555835,-5.514907115239021,-4.700972595340917
LT001,lakeTrout,-10.39777114146337,-4.173662820750915,-0.7357642894967846
LT001,lakeTrout,-8.4678840500052,0.8252488142021688,1.2406925661295347
LT001,lakeTrout,-7.821452236451133,5.2705255115903284,11.088655113463176
LT001,lakeTrout,-7.194296793958701,3.1252253811025605,8.998587435039044
LT001,lakeTrout,-14.697687770265297,4.377440813874659,-5.754152839052143
LT001,lakeTrout,-11.556295683280364,2.0453836227016367,-4.46638867401422
LT001,lakeTrout,-14.983049179166471,-1.49840592453006,-2.2479778215214514
LT001,lakeTrout,-12.477571525830616,-7.58726674321174,-5.553973873217806
LT001,lakeTrout,-17.173338628764036,-4.460025671891405,-4.8674578628958365
LT001,lakeTrout,-14.93764962087226,3.2980081357670303,-4.626580732937866
LT001,lakeTrout,-13.627193649096931,3.102207318222133,-2.3597942366372
LT001,lakeTrout,-14.209738746158251,3.6347333548475533,-2.3392583329888215
LT001,lakeTrout,-18.7305495347397,4.358496443767303,-4.29911033323329
LT001,lakeTrout,-18.13181562759743,2.6121077693825985,-6.492723587136669
LT001,lakeTrout,-13.771033832006333,4.203140253331124,-2.350702584231211
LT001,lakeTrout,-20.129977094949382,4.951899685167666,-3.046267444665947
LT001,lakeTrout,-21.030975735365594,1.550109208286858,-3.7018008529164415
LT001,lakeTrout,-26.707566094988074,9.302078420836697,-3.3659307865567802
LT001,lakeTrout,-20.46520944511009,3.833979606495034,-5.311837160233284
LT001,lakeTrout,-18.183823862278032,0.22789430161342317,-7.6260979711974155
LT001,lakeTrout,-11.632527475100057,-0.1444239015587765,-3.8346660168409406
LT001,lakeTrout,-16.83635361509232,1.1317623854653482,-3.370886731150317
LT001,lakeTrout,-21.60649503263822,8.236101978581543,-2.1485484914937074
LT001,lakeTrout,-13.329337920104303,6.903750375951116,2.1489513939622276
LT001,lakeTrout,-7.6732775016381956,2.005332330504684,1.1333559237320352
LT001,lakeTrout,-8.914441657232818,1.1256262809959574,-3.503720926149352
LT001,lakeTrout,-10.473330745400721,2.8758570963836374,-3.709892344083566
LT001,lakeTrout,-15.630052650015678,5.774070333654903,-5.257518714308656
LT001,lakeTrout,-14.421989512019756,7.788948593161121,-2.35915049806615
LT001,lakeTrout,-24.179109392923074,11.920114637173798,-3.9448352642217803
LT001,lakeTrout,-14.097899340347787,7.986151720887976,-0.43345690410668114
LT001,lakeTrout,-9.797625906008872,5.577265526235692,5.7085662932467685
LT001,lakeTrout,-6.437118031066456,1.1833387090535454,5.4149368753252745
LT001,lakeTrout,-7.270176036724776,-3.817535823618395,0.56232271634969
LT001,lakeTrout,-14.784967801206104,0.09471224071559803,0.8245738014811548
LT001,lakeTrout,-11.703615511335496,0.8173741251351951,3.410767665309202
LT001,lakeTrout,-7.130300836965789,4.844950750217345,5.559617326884527
LT001,lakeTrout,-1.6574159918111788,3.689414532981269,-1.3141430941309102
LT001,lakeTrout,-5.53950169975786,4.452880477497397,-1.0828218069658666
LT001,lakeTrout,-11.81640642452099,-1.221565969102558,-4.292773318979407
LT001,lakeTrout,-7.550538636567435,-0.4060268747770217,2.6493191539579146
LT001,lakeTrout,-9.533116518815374,3.1854932085929706,0.6434968593047119
LT001,lakeTrout,-7.029714447851465,-0.4913708293242014,-3.38860655689317
LT001,lakeTrout,-5.676302625930632,-7.978276416663489,-3.6443128181161577
LT001,lakeTrout,-15.243351567198879,-2.687178428043495,-3.2678927711736994
LT001,lakeTrout,-18.33114066867708,-0.24937265239174966,-0.6437184478724473
LT001,lakeTrout,-19.027816305791966,-0.40293147537485785,-3.879259194073187
LT001,lakeTrout,-11.713851936719895,8.970040687943568,1.9386157111712785
LT001,lakeTrout,1.0076137052323257,-2.04794968741841,3.4126493555424013
LT001,lakeTrout,-0.6741351574246451,0.6493013371456423,-3.42080727213405
LT001,lakeTrout,-6.633209063037652,6.283926964801175,1.679743356804904
LT001,lakeTrout,-9.526602957014244,6.938080231894405,3.637443767643696
LT001,lakeTrout,-9.29121744518203,3.036144328040833,6.702175207259108
LT001,lakeTrout,-4.892845605983882,-4.303192332078301,5.389089695650352
LT001,lakeTrout,-9.998206163232988,0.08079683507436564,7.189274303212185
LT001,lakeTrout,-6.071905949152516,3.423058525243702,9.864263132473027
LT001,lakeTrout,-9.826809165115709,3.5918612956939273,9.907479318561062
LT001,lakeTrout,0.725606339780563,-0.015032931824981333,2.8267877607398813
LT001,lakeTrout,-1.5543808238306582,-1.3862154413346177,0.028897232947085676
LT001,lakeTrout,-14.299039262510675,1.454072468409453,0.3848841998209666
LT001,lakeTrout,-14.770109757144251,4.46053275540235,1.3837328185944666
LT001,lakeTrout,-17.793450109644755,5.112576877078585,3.2094111185356833
LT001,lakeTrout,-15.378957078005861,3.4281285942431166,2.768038281137861
LT001,lakeTrout,-9.067214362415216,0.8891115481276803,0.469886727597555
LT001,lakeTrout,-10.979761201683896,2.4559342771827275,0.5027591615592117
LT001,lakeTrout,-0.38292369784789904,-0.7085506532716435,0.8874789694839947
LT001,lakeTrout,1.7683630749094592,-7.652000502877302,-0.23848246436039763
LT001,lakeTrout,9.258735560713024,-2.1368176719430876,5.069673752688792
LT001,lakeTrout,9.30175998243141,-5.87360266263909,-6.19226939556487
LT001,lakeTrout,9.526250722900977,-7.299001539808806,-2.6244385874548075
LT001,lakeTrout,6.200118922098891,-5.475360066633376,-4.948419901950604
LT001,lakeTrout,5.058501541241156,-2.2921237140035235,-5.960401408336484
LT001,lakeTrout,0.1108740565822448,2.4031727948200095,-2.903286694225332
LT001,lakeTrout,-3.1967019228086,3.952413554458537,0.024108738597366675
LT001,lakeTrout,-6.432311448019709,5.544001319175936,2.595707641273218
LT001,lakeTrout,-9.642341452958322,5.59490134790382,-0.26095979268575076
LT001,lakeTrout,-15.463836919159334,9.047272038208291,-3.6768065562552525
LT001,lakeTrout,-7.270891806959831,7.831126159604395,-3.7414993113617303
LT001,lakeTrout,-5.044387173203639,6.218664432352389,-6.7480727549335
LT001,lakeTrout,-0.5649441443567305,6.888917079207508,-4.2191685713995435
LT001,lakeTrout,27.23343896032278,0.8027659751811189,-2.1822315754056154
LT001,lakeTrout,24.367039083992612,4.25582531600166,-0.7664150234489322
LT001,lakeTrout,19.169712364245335,6.820476368940206,-0.6131705867831598
LT001,lakeTrout,6.650169820688096,12.328429628099054,-0.44285041080636584
LT001,lakeTrout,0.29227439536039435,11.983249777978582,-0.1377289381897897
LT001,lakeTrout,-2.1885226830828706,-7.191836941819303,-0.4060230971967987
LT001,lakeTrout,-6.517777110628004,-9.769888614401081,-1.86905755827146
LT001,lakeTrout,-5.61168230400204,-8.20524170239093,1.4306576878086792
LT001,lakeTrout,-7.037696207869239,-7.352042641389247,1.6543319581969638
LT001,lakeTrout,-9.72186137334648,-7.372077034379098,3.4776097024579986
LT001,lakeTrout,-6.047580808178421,-10.457423220090806,2.492903975583106
LT001,lakeTrout,-1.8484599357978766,-10.214532470596081,1.2250473241859288
LT001,lakeTrout,1.712178774112651,-12.799702996124138,0.49495030767138404
LT001,lakeTrout,5.116500821193649,-13.189190041553063,-3.339501862920338
LT001,lakeTrout,-10.674878600532011,0.7738275317301571,1.6420984629820596
LT001,lakeTrout,-6.54744425546943,-1.3559117885727852,0.485521054347142
LT001,lakeTrout,1.5988064875189538,-7.527818897190456,3.5734697915803073
LT001,lakeTrout,12.888814381757584,-9.412056035687423,1.7967293282192842
LT001,lakeTrout,16.645844892971958,-9.485274768962427,-3.6218424803708884
LT001,lakeTrout,12.527873938103962,-11.006358455218908,4.486182552153635
LT001,lakeTrout,0.5466527403554975,-6.138512062606895,-6.75983850542363
LT001,lakeTrout,6.964554015109517,-4.572572581511399,-2.4314061463036345
LT001,lakeTrout,-6.581496133342938,-3.0967995948982923,-5.053836315676001
LT001,lakeTrout,-3.5100369287326982,-2.4425376504209515,1.8298810003377863
LT001,lakeTrout,3.153411910434761,-4.674630788726685,0.007335749382921697
LT001,lakeTrout,2.2046454816715024,-1.9320613820845165,0.37152389288670495
LT001,lakeTrout,-0.6637454798155968,-8.678313911661215,2.7471930304123306
LT001,lakeTrout,-3.8234218343945776,-5.009609703107143,3.095600770509269
LT001,lakeTrout,-8.824386419550178,-3.9538670290498508,1.5780380276719135
LT001,lakeTrout,-1.4100681727466307,-7.564854223903715,-5.478829505059023
LT001,lakeTrout,4.779351823780749,-9.312700363760545,-0.09941899959767353
LT001,lakeTrout,-0.5083551211439576,-3.050722629985926,-0.3504141281572027
LT001,lakeTrout,-4.795373884861391,-6.893309658531973,-0.19098995182788603
LT001,lakeTrout,-15.947215171182162,-2.4495487558904707,5.437474757220205
LT001,lakeTrout,-5.4703077618720215,-8.212090090245185,3.475293435311113
LT001,lakeTrout,-1.5406774953198956,-10.22845139153175,3.000533814192906
LT001,lakeTrout,-4.967113939318629,-8.66841184611689,2.343713449074742
LT001,lakeTrout,-13.339500909216474,-2.698551273127191,0.8722778811084886
LT001,lakeTrout,-5.046465328218507,-5.777062006211264,3.460573149321308
LT001,lakeTrout,-14.212513795564256,-0.964992550281452,-0.7856074473007986
LT001,lakeTrout,-9.977980490389115,0.8330929997407426,0.16850102433670544
LT001,lakeTrout,-4.106861261483687,-4.5173934434242184,6.231619027491836
LT001,lakeTrout,-0.6413352748167971,-6.089950243509729,0.36087012087821957
LT001,lakeTrout,-11.375052645108282,-1.1493769240530338,4.358199382193617
LT001,lakeTrout,1.9707972172306856,-7.586330042594453,1.1245596900505639
LT001,lakeTrout,-13.064350395676849,-3.506220336604122,-2.00620686792056
LT001,lakeTrout,-18.722876162780203,-2.4919657928877794,-2.18253436254646
LT001,lakeTrout,-20.670913716198555,-0.6190165778409193,-0.7984569264870478
LT001,lakeTrout,-13.344163564848536,-1.7749359647273888,2.1576105494595086
LT001,lakeTrout,-11.261609054773164,-1.0668336150256135,1.4648154608293116
LT001,lakeTrout,-1.3214326141000743,-10.055365059583385,0.9702620124640962
LT001,lakeTrout,-7.328759303319313,-4.402879325933924,3.7278809304581526
LT001,lakeTrout,-8.264632809780453,-1.539301258552754,2.987413375579724
LT001,lakeTrout,4.318219493904287,-10.89284412393643,-0.34039300359520885
LT001,lakeTrout,2.273476971983844,-12.139793499615951,1.0579128230287052
LT001,lakeTrout,-12.578807785230635,-1.571071093602578,1.599680976171011
LT001,lakeTrout,-15.309647254977557,-4.0547957570909965,-2.7396308846369903
LT001,lakeTrout,-21.187567921986634,-1.0110999481778054,-1.3788733987657422
LT001,lakeTrout,-19.92172465687328,1.8732209802213844,3.219367389147411
LT001,lakeTrout,-20.29040944358138,-1.4582980436785529,-3.199351770969554
LT001,lakeTrout,-15.982843250636453,-0.32122171529979937,0.013783502224772648
LT001,lakeTrout,-5.473263826636012,0.037813393837775156,4.77290081169825
LT001,lakeTrout,-4.550553867006842,0.2867453413058857,1.8170828696439996
LT001,lakeTrout,-3.2164746223200216,4.133546202323279,3.841365698396876
LT001,lakeTrout,-3.4977662214552465,6.613217453989443,-0.8196519291310962
LT001,lakeTrout,-1.0953136517019217,2.899083200163201,8.660000723782833
LT001,lakeTrout,-1.2484229295816498,5.603455549698536,4.370614629901869
LT001,lakeTrout,-7.569355483289665,3.2601350199609405,3.7296849708688855
