,fishNum,F45,F45.5,F46,F46.5,F47,F47.5,F48,F48.5,F49,F49.5,F50,F50.5,F51,F51.5,F52,F52.5,F53,F53.5,F54,F54.5,F55,F55.5,F56,F56.5,F57,F57.5,F58,F58.5,F59,F59.5,F60,F60.5,F61,F61.5,F62,F62.5,F63,F63.5,F64,F64.5,F65,F65.5,F66,F66.5,F67,F67.5,F68,F68.5,F69,F69.5,F70,F70.5,F71,F71.5,F72,F72.5,F73,F73.5,F74,F74.5,F75,F75.5,F76,F76.5,F77,F77.5,F78,F78.5,F79,F79.5,F80,F80.5,F81,F81.5,F82,F82.5,F83,F83.5,F84,F84.5,F85,F85.5,F86,F86.5,F87,F87.5,F88,F88.5,F89,F89.5,F90,F90.5,F91,F91.5,F92,F92.5,F93,F93.5,F94,F94.5,F95,F95.5,F96,F96.5,F97,F97.5,F98,F98.5,F99,F99.5,F100,F100.5,F101,F101.5,F102,F102.5,F103,F103.5,F104,F104.5,F105,F105.5,F106,F106.5,F107,F107.5,F108,F108.5,F109,F109.5,F110,F110.5,F111,F111.5,F112,F112.5,F113,F113.5,F114,F114.5,F115,F115.5,F116,F116.5,F117,F117.5,F118,F118.5,F119,F119.5,F120,F120.5,F121,F121.5,F122,F122.5,F123,F123.5,F124,F124.5,F125,F125.5,F126,F126.5,F127,F127.5,F128,F128.5,F129,F129.5,F130,F130.5,F131,F131.5,F132,F132.5,F133,F133.5,F134,F134.5,F135,F135.5,F136,F136.5,F137,F137.5,F138,F138.5,F139,F139.5,F140,F140.5,F141,F141.5,F142,F142.5,F143,F143.5,F144,F144.5,F145,F145.5,F146,F146.5,F147,F147.5,F148,F148.5,F149,F149.5,F150,F150.5,F151,F151.5,F152,F152.5,F153,F153.5,F154,F154.5,F155,F155.5,F156,F156.5,F157,F157.5,F158,F158.5,F159,F159.5,F160,F160.5,F161,F161.5,F162,F162.5,F163,F163.5,F164,F164.5,F165,F165.5,F166,F166.5,F167,F167.5,F168,F168.5,F169,F169.5,F170,F173,F173.5,F174,F174.5,F175,F175.5,F176,F176.5,F177,F177.5,F178,F178.5,F179,F179.5,F180,F180.5,F181,F181.5,F182,F182.5,F183,F183.5,F184,F184.5,F185,F185.5,F186,F186.5,F187,F187.5,F188,F188.5,F189,F189.5,F190,F190.5,F191,F191.5,F192,F192.5,F193,F193.5,F194,F194.5,F195,F195.5,F196,F196.5,F197,F197.5,F198,F198.5,F199,F199.5,F200,F200.5,F201,F201.5,F202,F202.5,F203,F203.5,F204,F204.5,F205,F205.5,F206,F206.5,F207,F207.5,F208,F208.5,F209,F209.5,F210,F210.5,F211,F211.5,F212,F212.5,F213,F213.5,F214,F214.5,F215,F215.5,F216,F216.5,F217,F217.5,F218,F218.5,F219,F219.5,F220,F220.5,F221,F221.5,F222,F222.5,F223,F223.5,F224,F224.5,F225,F225.5,F226,F226.5,F227,F227.5,F228,F228.5,F229,F229.5,F230,F230.5,F231,F231.5,F232,F232.5,F233,F233.5,F234,F234.5,F235,F235.5,F236,F236.5,F237,F237.5,F238,F238.5,F239,F239.5,F240,F240.5,F241,F241.5,F242,F242.5,F243,F243.5,F244,F244.5,F245,F245.5,F246,F246.5,F247,F247.5,F248,F248.5,F249,F249.5,F250,F250.5,F251,F251.5,F252,F252.5,F253,F253.5,F254,F254.5,F255,F255.5,F256,F256.5,F257,F257.5,F258,F258.5,F259,F259.5,F260
0,BUR002,-51.09343650867052,-51.12288830057803,-51.06187812716763,-50.51770510404624,-50.25366225433526,-49.78529904624277,-49.516890924855495,-49.249549167630065,-49.43304015028901,-49.96168058959537,-50.3935664566474,-50.48253083236994,-50.26240130635838,-50.130373080924855,-49.80623602890173,-49.672451306358376,-49.799855774566474,-49.68953473410405,-49.581056947976876,-49.56502193063584,-49.76053826589596,-49.20889955491329,-48.87322643930636,-48.929191768786126,-49.04573938150289,-49.27001637572254,-48.646291028901736,-48.08318667630058,-47.58077174566474,-47.13841570520231,-47.1537003699422,-46.965060069364164,-46.611976537572254,-45.86895132369942,-46.017932317919076,-45.78237649710983,-45.873132514450866,-45.882894757225436,-45.315238589595374,-44.71752989017341,-43.801433127167634,-43.203036421965315,-43.21884921965318,-43.13315050867052,-43.34010524855491,-43.364271341040464,-43.5262851849711,-43.807624485549134,-43.59256266473988,-43.10116097109827,-42.36060960115607,-41.648757890173414,-41.562387988439305,-41.472594132947975,-41.31190734104046,-41.16440478612717,-40.787529,-40.7723659132948,-40.540555670520234,-40.563934560693646,-40.29377561849711,-39.94845546820809,-40.22914064161849,-40.24230000578034,-39.67665056647399,-39.37517839306358,-38.74657424277457,-38.43747824855492,-38.09615093641618,-37.84772996531792,-37.501765699421966,-37.346904369942195,-37.70856404046243,-37.77394934104046,-37.8599293699422,-37.860344265895954,-38.13483846820809,-37.75191642196531,-37.05729431213873,-36.56943428901734,-36.15069145086705,-35.853641716763,-35.89996570520231,-36.01966289017341,-35.68101575144509,-35.58009537572254,-35.7127551849711,-36.10726682080925,-36.57107669364162,-36.955913526011564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.98452967630058,-42.48510148554913,-42.11747279768786,-41.841078028901734,-41.534327849710984,-42.32775620809248,-42.97718196531792,-43.743603075144506,-43.568179751445086,-43.86416395375723,-44.462279063583814,-44.19704740462428,-43.62899201156069,-43.64801172254335,-43.69915568786127,-43.88573508092485,-44.189173023121384,-44.55626109248555,-45.330809647398844,-46.505270427745664,-46.65619655491329,-46.55189747398844,-46.46862952023121,-46.904915595375726,-46.41221826011561,-46.02029449710983,-45.53041737572254,-45.499920716763,-45.57422590751445,-45.88574121965318,-45.913601080924856,-46.124166826589594,-46.25825032369942,-46.200438566473984,-46.577112144508675,-46.739254687861276,-46.921735300578035,-47.04079162427745,-47.07762127745665,-46.627779982658964,-46.115576884393064,-45.87424515028901,-45.75703046242774,-45.37939033526011,-45.15354405202312,-45.19087779768786,-45.1520832716763,-45.550661942196534,-45.59585256647399,-45.93001286705202,-46.36379553179191,-47.19155507514451,-47.83506240462428,-47.386907843930636,-47.086976502890174,-46.67693390751445,-46.37911292485549,-46.239064664739885,-46.33408905780347,-46.40655399421965,-46.248130641618495,-45.88370505202312,-45.35645658381503,-44.75365031213873,-44.254252531791906,-44.57471886705202,-44.69777021387283,-44.99607651445087,-45.05581832369942,-44.815032855491324,-44.74621484393064,-45.016759942196536,-45.08078617919075,-45.54093521965318,-45.56677723121388,-45.71858827745665,-45.958366716763,-45.67811289595375,-45.4122651849711,-45.54859326011561,-45.46409616763005,-46.09121742774566,-46.62538165895954,-46.921766791907515,-46.81847122543353,-46.52532358381503,-46.4439205549133,-46.466121589595375,-46.685427670520234,-47.15731046820809,-47.72718504046243,-47.19098062427746,-46.20708520231214,-45.36308274566474,-44.82113984393063,-45.132337231213874,-45.96967525433526,-47.13167903468208,-48.02602550867052,-47.54407853179191,-46.894653387283235,-46.073173734104046,-45.037897745664736,-44.785982520231215,-44.27234000578035,-45.096117624277454,-46.00196587283237,-46.764789994219655,-46.75808695375723,-46.39828034104046,-46.16006666473989,-45.66936320231214,-45.61210261849711,-45.809463936416186,-46.247638098265895,-45.82054453757225,-44.81747256647399,-44.307325699421966,-43.8711158150289,-44.177515358381505,-45.13586803468208,-45.67116609248555,-45.32090636416185,-44.975946815028905,-44.898833797687864,-44.61322516184971,-44.4271667283237,-44.880402433526015,-45.284607988439305,-45.11908212716763,-44.41556986127168,-43.97489224855491,-43.24729559537572,-44.11679298265896,-45.315201682080925,-46.11130447398844,-45.58675120809248,-44.82825369364162,-44.80282022543353,-44.424832341040464,-44.10902927745665,-44.097219959537576,-43.56464854913295,-43.37896284971098,-43.41927332947977,-43.04277941040463,-43.57796799421965,-43.45915934682081,-42.99442528901734,-42.710986028901736,-41.828986011560694,-41.66565561271676,-41.2543271734104,-41.03486756647399,-41.215738040462426,-40.0519673699422,-39.34619722543352,-38.852500208092486,-38.15833404624277,-38.35728247398844,-38.40726024855491,-38.05449364161849,-37.45981023699422,-36.37614561271676,-35.07321732947977,-34.17242704046242,-32.8805499132948,-31.683651190751444,-30.946173317919076,-30.176796236994218,-29.13434158381503,-28.31417239884393,-27.109958017341043,-26.599481323699422,-26.08887750867052
1,LT013,-51.23816916023622,-51.43061528149606,-51.51701205669291,-51.23964552440945,-51.204871461417326,-51.067266174409454,-51.063717213779526,-51.029433952362204,-50.7905029,-50.53351968228347,-50.06805584055118,-49.54811656181102,-48.99097772874016,-48.640039097637796,-48.42970337362205,-48.32861968937008,-48.20932630511811,-48.059390646062994,-47.90742885629921,-47.834088326771656,-47.888035348818896,-48.08817138858268,-48.356123772440945,-48.68514151141732,-49.00376018464567,-49.26727681377953,-49.29679416732284,-49.1299056023622,-48.91976345,-48.762996235826776,-48.6355056023622,-48.28840092362205,-47.66701249055118,-46.9599876484252,-46.193881518503936,-45.637630936220475,-45.37430821968504,-45.26235181181103,-44.96410546850394,-44.88860872637795,-45.094235447244095,-45.62197784094488,-46.27522948031496,-46.77330497598425,-47.083462698425194,-47.10253212677165,-46.98496999015748,-46.69186553031496,-46.22414196771654,-45.6291458011811,-44.94230398385827,-44.334060035826774,-43.8545790003937,-43.42524065196851,-43.09570116929134,-42.83698851614173,-42.698900854724414,-42.68128355393701,-42.66118817716535,-42.78524629055118,-42.928292675590555,-43.066572427165354,-43.1248186531496,-43.12651320787402,-43.09647211732284,-43.21623462401575,-43.268783560236216,-43.376148713385824,-43.53727640787402,-43.71501694370079,-43.785423953937006,-43.83863669724409,-43.939325607086616,-44.16006511496063,-44.38886588307087,-44.64614832677166,-44.83818400433071,-44.580516436614175,-44.1327244003937,-43.35461285433071,-42.53174015708662,-41.92574770472441,-41.524427099212595,-41.3641325484252,-41.32488686299212,-41.51033854803149,-41.90942076929134,-42.56759652559055,-43.46228443425196,-44.347940654724404,-52.247136403937006,-52.12677793307087,-51.61370016732283,-50.823296632283466,-50.07695621338583,-49.44601603228347,-49.1190402507874,-49.215672538188976,-49.3326099992126,-48.95842103228346,-48.66898089685039,-48.58339311456693,-48.73540293385827,-49.29192659566929,-49.80269184330708,-50.06313657440945,-50.06807461496063,-49.6896445968504,-49.199635952755905,-48.60148688307087,-48.05426907204725,-47.58918182125984,-47.06391362677165,-46.51590181968504,-45.98320191102362,-45.55116716732284,-45.12697628897638,-44.922314346456695,-44.8726594988189,-44.942416058661415,-45.07515232795275,-45.20639327125985,-45.41425141456693,-45.79731421889763,-46.196454918897636,-46.703991786614175,-47.137845925590554,-47.304839496456694,-47.4320633976378,-47.312249351968504,-47.05295205748031,-46.87764145393701,-46.6742032984252,-46.56865378464567,-46.56348435236221,-46.518525971653546,-46.55808173622047,-46.40718536417322,-46.15545260748031,-46.38493716614173,-46.54101990590551,-45.413820065748034,-44.16904023149606,-45.12418119370079,-46.041501896456694,-46.304528657086614,-46.72787452874016,-46.8160915496063,-46.84653531850393,-46.8419152519685,-46.765978239763776,-46.77410221181103,-46.72605542598425,-46.71692772086614,-46.57856233228347,-46.09803697401575,-45.515630419291334,-45.15092709094488,-44.8416221972441,-44.749791292125984,-44.65676011653543,-44.4568012031496,-44.439767268503935,-44.396765822834645,-44.42747828818898,-44.568251296456694,-44.6672034488189,-44.7606046984252,-44.65257748267717,-44.18104712913386,-43.863664272047245,-43.57835124330708,-43.47624198070866,-43.96562395905512,-44.39221143582677,-44.81434656062992,-45.14483868346456,-44.92101805590551,-44.75098912952756,-44.7546859015748,-44.70435379566929,-44.860425069685036,-44.80743365984252,-44.439986679527564,-43.990196524803146,-44.367241728740154,-44.881481829921256,-44.76860249527559,-44.79257089055118,-44.53790187598425,-43.97336183700787,-43.6160119531496,-43.2934781011811,-42.81208367598425,-42.34352528385827,-42.0276025984252,-41.737403835826775,-41.54921827480315,-41.520156218503935,-41.584017683464566,-41.653791197637794,-41.53448853937008,-41.41447987559055,-41.277047516141735,-40.98024459173229,-41.01262734606299,-41.04169571220473,-41.142616000787406,-41.28082595433071,-41.22541435944882,-41.22525818622047,-41.17980673858268,-40.99997649527559,-40.8482848480315,-40.63245632795276,-40.243389004724406,-39.89761426062992,-39.440055862992125,-39.008815049999995,-38.80346382440945,-38.68405372992126,-38.621048758661416,-38.61929274055118,-38.578840181102365,-38.64929522204724,-38.80126285,-39.006739538976376,-39.15322855433071,-39.14415881968504,-39.233472737795275,-39.214448256299214,-39.30119234685039,-39.500437375984255,-39.60685309645669,-39.79028398110236,-39.928168005511814,-40.069307026771654,-40.12785714448819,-40.08089955826772,-40.00121274566929,-40.04341533425197,-40.07849098858268,-40.20226049803149,-40.31274280354331,-40.338796657480316,-40.14414608976378,-40.1951511015748,-40.137289409842516,-39.9038503023622,-39.51666733937008,-38.827485161811026,-49.526602238582676,-49.09149544409449,-48.98760487440945,-49.043154537795274,-49.174466147637794,-50.066948008267715,-50.88883622992126,-51.14323804173228,-51.40699835669291,-51.53211724488189,-51.66972886338583,-51.62566901259843,-51.447029642913385,-51.388756074015745,-51.30737146574803,-51.34340633937008,-51.400106296850396,-51.49051078188976,-51.61643249251969,-51.73132613543308,-51.93406704448819,-52.10186380905511,-52.24464915472441,-52.261395217322836,-52.20987531377953,-52.03548421338582,-51.79994811141732,-51.49100467165354,-51.10244426496063,-50.88448452598425,-50.6509814015748,-50.66526856141732,-50.69695976850394,-50.59262943503937,-50.564311807480316,-50.41944598425197,-50.10470634488189,-49.96457368425197,-50.04129975196851,-50.107531983070864,-50.188452276771656,-50.31572712322835,-50.2774823507874,-50.356922110629924,-50.36668483622047,-50.38279031889764,-50.26273118937008,-50.196183136220476,-50.20806677401575,-50.38889210826772,-50.59032487795275,-50.707512575590556,-50.752062617322835,-50.76229191889764,-50.93206400944882,-51.136414435433075,-51.17132248267717,-51.08409657913386,-50.92940657755905,-50.66747969606299,-50.41745357125984,-49.95926902125984,-49.52032234566929,-49.373506098425196,-48.98758484409449,-49.224271249606296,-49.57165436811024,-49.90730215314961,-50.10350107401575,-50.20614197007874,-50.15084226102362,-49.94708823582677,-49.620786665748035,-49.26600345629921,-49.131803492913384,-49.14644648976378,-49.30479602401575,-49.419099151574805,-49.35510368582677,-48.950259034645676,-48.37585212598425,-48.330652877559054,-48.388847785039374,-48.710077598425194,-49.35769828385827,-49.64819329330709,-49.74856979173228,-49.938221098425196,-49.90244424370079,-50.03444978110236,-50.12898422952756,-49.831055681889765,-49.804081897244096,-49.755684994488185,-49.66616994251969,-50.154821451574804,-50.40648560354331,-50.911374532677165,-51.363289516929136,-50.981587895275595,-50.67124026377953,-50.17279274291339,-49.70677799448819,-49.63125422401575,-49.28219344566929,-49.32850654488189,-49.276179525984254,-49.27584743582677,-49.15605403661417,-48.85002735787402,-48.72324709291338,-49.01266554330709,-49.04718727519685,-49.376148712992126,-49.490324607874015,-49.576878937401574,-49.53570445669291,-49.37036056929134,-48.905013927559054,-48.46698054921259,-48.16977892834645,-47.82010201141732,-47.65099662244095,-47.43469649488189,-47.243113835039374,-47.41639344212599,-47.422120667716534,-47.427446360236225,-47.40545251771653,-47.23013437362204,-47.06758882322835,-47.05716745551182,-46.99289511220472,-47.43291261968504,-47.79917392559055,-47.75498538307087,-47.865476720472444,-47.75466752952756,-47.846735966141736,-48.150786278740156,-48.24117966889764,-47.9673068976378,-47.64031942716535,-47.293634201574804,-47.011909155905514,-46.73884896692913,-46.39592017952756,-46.253772748031494,-46.09544510629921,-45.921252224803155,-45.67517424527559,-46.16067833346457,-46.56549243661417,-46.56366564133858,-46.413209670078736,-45.87067032992126,-45.28414276889764,-45.06666741850393,-44.992430763779524,-45.602447491732285,-46.05911617401575,-46.20069746259843,-46.437824651968505,-45.923628990944884,-45.02251480748031,-44.699714097637795,-44.43697029763779,-44.0592281988189,-43.50450516653544,-42.91382877874016,-41.91179471181103,-41.176828853937,-40.19279548937008,-40.201187987401575,-40.32354547007874
2,LT014,-57.353055538085435,-57.246812992794645,-57.29549355275347,-57.11560726968605,-57.1513582352033,-56.87389723031394,-56.616872500514674,-56.247167416623775,-55.78205007102419,-55.35211345625322,-54.928331010036025,-54.66731471152856,-54.50483150488935,-54.44593974575399,-54.410628955223885,-54.376968965259906,-54.286121898867734,-54.14426059830159,-53.85928302238806,-53.56216423005662,-53.312969701235204,-53.09715220560988,-52.87911917292846,-52.697358560216166,-52.55041588162635,-52.50498048250129,-52.53957140941843,-52.641076051466804,-52.61686018399382,-52.60738330005147,-52.47871749279465,-52.30677189346372,-52.19262146551724,-52.05313208286156,-51.883011506690686,-51.749603421255784,-51.56107421538857,-51.386567955223875,-51.28463312609367,-51.34849580880083,-51.63022240838909,-52.1250545378281,-52.59061887261966,-52.90153098507463,-52.93436180211014,-52.58667700025734,-51.9687102133299,-51.05077690813175,-50.11928764513638,-49.340287655944415,-48.865293473494596,-48.65091060061761,-48.58684054426145,-48.57393965440041,-48.56351821976325,-48.564531270458055,-48.66436778306742,-48.88336745239321,-49.32357500360268,-49.85592266083376,-50.29497080545548,-50.45301365491508,-50.3302248124035,-49.84946966134843,-49.31643274446732,-49.01332042820381,-49.07056624163664,-49.29160460113227,-49.586310986875965,-49.77549779799279,-49.61821438548637,-49.12505608389089,-48.46621721796191,-47.69191765156974,-46.89995168656717,-45.91909615028307,-44.96856227071539,-44.25481409135358,-43.84386623494596,-43.58641258749357,-43.533651333247555,-43.56903977792074,-43.581055129953675,-43.65566089912507,-43.78465204246012,-44.12103947014925,-44.759548396037054,-45.73354563201235,-46.83325697709727,-47.74134635743695,-55.30395773983531,-55.3723055499228,-55.40185300772002,-55.26918148378795,-55.111503011837364,-54.77823948327329,-54.53975542485847,-54.605267325527535,-54.749021911219764,-54.51548820483788,-54.183376476067934,-53.83936477406073,-53.42753089655172,-53.23487761065363,-52.95751957256819,-52.576287032166746,-52.259592981986614,-51.87090502804941,-51.54588964050438,-51.44265527354606,-51.495214243695315,-51.62205410833762,-51.758968668553784,-51.77305402804941,-51.74116129439012,-51.63881666675245,-51.43859688136902,-51.26586620303654,-51.1085548638703,-51.02279613021101,-51.00902099253731,-51.0405923229542,-51.09384864719506,-51.16546685229027,-51.239575549922804,-51.5183595362841,-51.936229247297995,-52.298177590838904,-52.5211020105507,-52.56627888188368,-52.47747817421513,-52.34150738008235,-52.13222110164694,-51.909786451106534,-51.64919334791559,-51.08551893051981,-50.55633568116315,-49.90047291945445,-49.2838842866701,-49.36702077714874,-49.54926907514153,-48.579540862583634,-47.43832336464231,-48.24206555841482,-48.868509414565104,-48.89416150463202,-49.11303409418425,-48.98022936181163,-48.68286284997426,-48.2307486482244,-47.63887018116315,-47.256002006690686,-46.91182517756047,-46.795754157745755,-46.95343141044776,-47.11414050463201,-47.244287637159026,-47.43585323314462,-47.49470113252702,-47.5155245136387,-47.490218918167784,-47.323008754760686,-47.18936882346887,-46.989321898095724,-46.72021414282038,-46.7153508018528,-46.87869273854864,-47.220906287699435,-47.43375286901698,-47.14454352290273,-46.93011175064334,-46.500281965774576,-46.21931006562017,-46.53303187802367,-46.51291838703037,-46.4004351747298,-46.22821910473495,-45.69803545522388,-45.29999240530108,-45.05472967756047,-44.85676933041688,-44.567044330674214,-44.2349576618631,-43.80835201260937,-43.3251243124035,-43.659585919969125,-43.93738223082862,-43.64822642563047,-43.53529801569738,-43.36163539423572,-43.22522607102419,-43.310270574369525,-43.412686147967065,-43.25582459161091,-43.00689772851261,-42.961040103962944,-43.12959775681935,-43.4309951513124,-43.82180220174987,-44.06930934199691,-44.19892871101389,-44.07464343823984,-44.09163781549151,-44.15741082398353,-44.29066031677818,-44.57363318939784,-44.78944620741122,-44.93878297143592,-44.93051095753989,-44.65680676428204,-44.24916699408132,-43.79204481703551,-43.244874453937214,-42.948844875965,-42.71382959521359,-42.58728403654143,-42.58180058646423,-42.43553100308801,-42.25018577920741,-42.12869705429748,-41.94730914436439,-41.88017150900669,-41.907694516726714,-41.94058068296449,-42.02055921821925,-42.05123348147195,-42.01202456459084,-42.024133564076166,-42.01450794724653,-41.996331672413795,-42.07123585460628,-42.103668614770974,-42.180918841482246,-42.11995332578487,-41.97493294750386,-41.92433244132785,-41.833840229027274,-41.82575259804426,-41.9418030998456,-42.11341964873907,-42.32485829567679,-42.41376954529079,-42.53410153654143,-42.62949269994853,-42.69169194956253,-42.4324271103963,-42.17722264384972,-41.831535421255786,-41.591725085434895,-41.719778895007714,-41.66421342022645,-50.12323968373649,-49.69373817370047,-49.28828785306227,-49.05041740066907,-48.93471687776634,-49.3822922110139,-49.68786565131241,-49.4817656006176,-49.21713926453937,-48.887951509778695,-48.723134417653114,-48.79458785769429,-48.921378054812145,-49.12673343695317,-49.3909880136387,-49.685232840195575,-49.93335506124549,-50.17455427200206,-50.3531934871333,-50.49321900386001,-50.54329750051467,-50.57680746757592,-50.6108564251158,-50.57452075218734,-50.57785623571796,-50.478372242151316,-50.32686979233144,-50.24869396397323,-50.17361892768914,-50.03949152007205,-49.959820388059704,-49.91438121384457,-49.93814645367988,-49.876015701492534,-49.81117913510036,-49.746186088522904,-49.511007164179105,-49.31342898353063,-49.220201062017495,-49.253686319351516,-49.27437769608852,-49.39991122285126,-49.444680385743695,-49.4917975756562,-49.528324269428715,-49.56282820972723,-49.60830155532681,-49.67366211451364,-49.79175037467834,-49.97507290530108,-50.07462871461657,-50.03075028872877,-49.923011104992284,-49.78776524472465,-49.89704232141019,-50.02464391636644,-49.98804955764282,-49.90328445908389,-49.73747705841482,-49.51363190504375,-49.449019937210494,-49.27330138188369,-49.03614524318065,-48.87949077843541,-48.591432085177566,-48.46267273623263,-48.445923476839944,-48.337167275604735,-48.23682018064848,-48.29435587107565,-48.222126085177564,-47.97613618811117,-47.59913378126608,-47.22450478255275,-47.05329593540916,-47.14283148172929,-47.45653556767885,-47.78818923340196,-48.001083136129694,-47.825986156973755,-47.39458060524961,-47.31638827740608,-47.31462213201235,-47.40401284225425,-47.792844971950586,-47.956648644364385,-47.921854924858465,-47.883827986618634,-47.54336717601647,-47.415008072053524,-47.32232021924859,-47.009948734945965,-47.080525375193,-47.01412215311374,-46.98267136052497,-47.33294159778693,-47.38044231960885,-47.52071398661863,-47.522376501029335,-46.95885448944931,-46.70182557205353,-46.436588798764795,-46.2497020393721,-46.310639856922286,-46.05683024472465,-46.3208981505404,-46.21857778049408,-46.23348027431806,-46.17214442974781,-45.9771491513124,-46.08248429207411,-46.164046920226454,-45.927828570766856,-45.83927245342254,-45.69065130159547,-45.680539837879564,-45.679398698404526,-45.70213825373134,-45.57582096345857,-45.36818709289758,-45.17475034971693,-44.84274736901698,-44.855831813690166,-44.867202395007716,-44.726570499227996,-44.746401774318066,-44.51277645059187,-44.455979149253736,-44.405981032938755,-44.242461005918685,-44.03522045805456,-43.787813634585696,-43.547065285383425,-43.61105654323212,-43.754847405301085,-43.91020978924344,-44.114399690941845,-44.223739762480704,-44.52933908672156,-44.68681211168296,-44.73757252470406,-44.557010369016986,-44.31740363021102,-44.03142225295934,-43.8831720620175,-43.72388012583634,-43.51333835615028,-43.47299030622748,-43.476879352290275,-43.17932133273289,-42.898521664693774,-43.08649763381369,-43.169605116314976,-43.17886108157488,-43.18616712017499,-42.977317053525475,-42.67643419248584,-42.454682385743695,-42.256346559186824,-42.34794300437468,-42.323919045805454,-42.24941513510036,-42.18518684225425,-41.831683947246525,-41.28018699176531,-41.06290526196603,-40.98583658672157,-40.95236532475553,-40.89723243643849,-40.696268873906334,-40.34826712300566,-40.236663088265566,-39.94739384508492,-40.45454286284097,-40.76592133247555
